experience,test_score,interview_score,salary
7,7,8,140000
7,10,4,141000
7,5,8,141000
7,3,9,141000
7,5,10,141000
7,7,6,141000
7,7,6,141000
7,6,8,142000
7,9,4,142000
7,8,7,142000
7,4,10,142000
7,8,10,142000
7,6,6,142000
7,10,7,142000
7,4,6,142000
7,10,7,143000
7,10,5,143000
7,7,8,143000
7,8,6,144000
7,3,5,144000
7,6,4,144000
7,5,9,145000
7,6,8,145000
7,8,4,145000
7,10,7,145000
7,5,8,145000
7,8,5,145000
7,6,8,145000
7,6,6,145000
7,6,8,145000
7,5,10,146000
7,7,8,146000
7,8,4,146000
7,10,7,146000
7,9,8,146000
7,9,5,146000
7,7,5,146000
7,7,8,146000
7,4,9,147000
7,8,7,147000
7,8,8,147000
7,10,4,147000
7,9,8,147000
7,4,8,147000
7,10,4,147000
7,5,8,147000
7,8,7,147000
7,10,8,147000
7,10,6,147000
7,7,8,147000
7,8,8,147000
7,10,7,147000
7,8,8,147000
7,6,8,147000
7,5,8,147000
7,8,6,148000
7,5,9,148000
7,10,7,148000
7,8,6,148000
7,9,7,148000
7,7,9,148000
7,7,10,148000
7,9,10,148000
7,6,6,148000
7,5,9,148000
7,5,9,149000
7,10,6,149000
7,9,7,149000
7,10,9,149000
7,5,10,149000
7,7,9,149000
7,7,10,149000
7,8,8,149000
7,8,7,150000
7,7,7,150000
7,10,7,150000
7,10,4,150000
7,6,7,150000
7,6,10,150000
7,8,7,150000
7,9,4,150000
7,5,6,151000
7,9,6,151000
7,6,9,151000
7,8,7,151000
7,9,7,151000
7,9,9,151000
7,7,8,152000
7,5,8,152000
7,10,7,152000
7,6,5,152000
7,7,7,152000
7,9,5,152000
7,8,10,152000
7,7,7,152000
7,7,7,152000
7,7,9,152000
7,4,10,153000
7,10,6,153000
7,6,7,153000
7,10,6,153000
7,9,9,153000
7,8,9,154000
7,7,10,154000
7,7,6,154000
7,9,6,154000
7,5,7,154000
7,10,4,154000
7,10,8,154000
7,10,4,154000
7,8,7,154000
7,7,8,155000
7,10,6,155000
7,7,8,155000
7,7,10,155000
7,5,10,156000
7,6,5,156000
7,10,8,156000
7,5,10,156000
7,9,6,157000
7,9,8,157000
7,7,9,157000
7,9,10,157000
7,5,10,157000
7,3,10,157000
7,10,9,157000
7,8,7,157000
7,9,7,157000
7,8,7,157000
7,10,7,158000
7,6,6,158000
7,6,8,158000
7,7,8,158000
7,9,10,158000
7,8,9,158000
7,3,8,158000
7,6,9,159000
7,3,10,159000
7,7,8,159000
7,9,8,159000
7,10,7,159000
7,9,6,159000
7,5,9,160000
7,7,6,160000
7,8,10,161000
7,9,10,161000
7,4,7,161000
7,10,8,162000
7,9,4,162000
7,10,8,162000
7,8,8,162000
7,5,10,162000
7,6,10,162000
7,8,7,162000
7,9,10,162000
7,10,8,163000
7,7,9,163000
7,9,5,163000
7,8,8,163000
7,8,8,164000
7,10,8,164000
7,7,10,164000
7,5,9,164000
7,9,9,164000
7,9,9,164000
7,8,10,165000
7,10,10,165000
7,8,9,165000
7,8,8,165000
7,7,9,166000
7,9,9,166000
7,10,8,166000
7,8,8,166000
7,9,10,166000
7,10,8,167000
7,7,8,167000
7,7,9,167000
7,9,8,167000
7,6,8,167000
7,8,7,167000
7,7,10,168000
7,5,9,168000
7,6,8,169000
7,9,6,169000
7,8,7,169000
7,6,10,169000
7,8,9,169000
7,7,9,169000
7,10,8,169000
7,9,7,169000
7,10,8,170000
7,4,5,170000
7,9,9,170000
7,10,9,170000
7,8,8,170000
7,6,10,171000
7,9,8,172000
7,8,8,172000
7,6,7,172000
7,10,8,172000
7,9,5,172000
7,6,10,172000
7,9,10,173000
7,8,9,173000
7,9,9,173000
7,10,9,173000
7,5,9,173000
7,9,6,174000
7,5,10,174000
7,10,5,174000
7,9,10,174000
7,10,9,174000
7,8,10,174000
7,9,7,175000
7,10,3,176000
7,8,9,176000
7,9,10,176000
7,10,9,176000
7,8,9,176000
7,8,10,176000
7,10,8,176000
7,8,8,176000
7,9,7,176000
7,10,9,177000
7,9,10,178000
7,8,8,178000
7,9,10,178000
7,7,10,178000
7,9,10,179000
7,7,9,179000
7,6,8,179000
7,10,10,180000
7,10,10,180000
7,10,7,181000
7,8,10,181000
7,9,8,183000
7,9,7,183000
7,10,8,184000
7,7,10,185000
7,10,9,185000
7,10,7,186000
7,9,8,186000
7,10,7,187000
7,10,10,188000
7,10,10,189000
7,9,8,189000
7,10,10,191000
7,8,10,191000
7,8,9,193000
7,10,10,193000
7,10,8,193000
7,8,9,193000
8,4,3,80000
8,4,4,89000
8,4,3,90000
8,1,3,92000
8,4,2,93000
8,3,4,94000
8,5,2,97000
8,4,1,97000
8,7,4,98000
8,5,3,101000
8,8,1,101000
8,1,6,102000
8,9,1,102000
8,6,1,103000
8,5,1,105000
8,8,6,105000
8,4,3,105000
8,8,3,106000
8,4,5,107000
8,5,3,107000
8,7,3,107000
8,9,2,108000
8,8,3,108000
8,5,4,109000
8,1,8,109000
8,4,2,109000
8,8,2,110000
8,3,1,110000
8,5,6,110000
8,7,3,110000
8,4,5,110000
8,3,5,110000
8,9,3,111000
8,2,1,111000
8,7,4,112000
8,6,3,112000
8,3,8,112000
8,1,8,112000
8,3,5,113000
8,4,4,113000
8,1,3,113000
8,5,5,113000
8,6,3,114000
8,5,7,115000
8,6,6,115000
8,3,5,115000
8,7,2,116000
8,7,3,117000
8,2,7,117000
8,1,6,117000
8,7,6,117000
8,2,5,118000
8,7,7,118000
8,6,2,118000
8,5,3,118000
8,2,5,118000
8,10,2,119000
8,7,3,119000
8,5,6,119000
8,6,6,120000
8,4,5,120000
8,5,6,120000
8,6,3,121000
8,10,7,122000
8,4,3,122000
8,2,2,123000
8,10,1,123000
8,8,4,123000
8,3,2,124000
8,10,3,124000
8,4,5,124000
8,2,5,125000
8,7,3,125000
8,6,5,125000
8,7,6,125000
8,7,5,125000
8,5,6,126000
8,4,5,126000
8,3,9,126000
8,2,4,126000
8,4,5,126000
8,8,4,126000
8,3,6,126000
8,5,4,127000
8,4,5,127000
8,10,5,127000
8,1,6,127000
8,5,8,127000
8,8,3,128000
8,6,5,128000
8,10,2,129000
8,7,3,130000
8,6,5,130000
8,8,1,130000
8,6,5,130000
8,8,3,130000
8,8,4,131000
8,9,1,131000
8,5,7,131000
8,6,9,131000
8,5,10,131000
8,10,2,131000
8,8,3,132000
8,5,8,132000
8,8,5,132000
8,3,9,132000
8,7,4,132000
8,7,5,133000
8,5,9,133000
8,1,7,133000
8,7,9,133000
8,7,3,133000
8,7,5,133000
8,5,7,134000
8,3,9,134000
8,3,10,134000
8,8,10,134000
8,3,8,134000
8,6,7,134000
8,9,5,135000
8,7,2,135000
8,6,3,135000
8,5,6,135000
8,4,6,135000
8,8,3,135000
8,1,10,135000
8,5,5,135000
8,6,7,135000
8,3,8,136000
8,6,8,136000
8,5,7,136000
8,6,6,136000
8,4,8,136000
8,8,7,136000
8,10,3,137000
8,10,2,137000
8,4,6,137000
8,10,6,137000
8,5,9,137000
8,10,6,137000
8,6,4,137000
8,7,7,137000
8,8,4,137000
8,7,8,138000
8,4,10,138000
8,8,7,138000
8,7,5,138000
8,6,5,138000
8,9,3,138000
8,6,5,138000
8,8,7,138000
8,6,7,138000
8,8,3,138000
8,7,10,139000
8,1,8,139000
8,3,8,139000
8,4,10,139000
8,7,7,139000
8,6,4,139000
8,6,8,139000
8,3,7,139000
8,5,8,139000
8,9,7,139000
8,5,8,139000
8,7,5,140000
8,7,6,140000
8,7,5,140000
8,8,6,140000
8,8,1,140000
8,6,7,140000
8,7,4,140000
8,8,8,141000
8,5,8,141000
8,10,1,141000
8,10,6,141000
8,10,5,141000
8,3,5,141000
8,5,5,141000
8,4,8,142000
8,4,10,142000
8,6,8,142000
8,9,6,142000
8,9,5,142000
8,7,6,142000
8,7,8,142000
8,7,10,142000
8,8,5,142000
8,8,6,142000
8,7,4,143000
8,8,8,143000
8,9,9,143000
8,5,8,143000
8,8,3,143000
8,4,6,143000
8,5,8,143000
8,10,6,143000
8,7,7,143000
8,8,6,143000
8,7,8,143000
8,8,10,144000
8,9,6,144000
8,1,8,144000
8,3,9,144000
8,7,8,144000
8,4,10,144000
8,5,7,144000
8,10,5,144000
8,9,5,144000
8,3,9,144000
8,9,3,144000
8,7,9,144000
8,6,10,145000
8,4,7,145000
8,2,10,145000
8,5,6,145000
8,7,5,145000
8,2,9,145000
8,8,6,145000
8,9,5,145000
8,8,5,145000
8,8,5,145000
8,9,2,146000
8,1,8,146000
8,6,9,146000
8,9,2,146000
8,4,10,146000
8,7,6,146000
8,9,6,146000
8,8,7,146000
8,6,7,146000
8,9,7,147000
8,8,9,147000
8,7,7,147000
8,5,8,148000
8,9,6,148000
8,5,4,148000
8,5,6,148000
8,7,10,148000
8,10,3,148000
8,5,7,148000
8,5,8,148000
8,5,10,149000
8,7,7,149000
8,7,7,149000
8,7,9,149000
8,5,10,149000
8,7,9,149000
8,5,8,149000
8,3,9,150000
8,7,8,150000
8,10,1,150000
8,8,8,150000
8,4,8,150000
8,5,8,150000
8,7,9,150000
8,7,7,150000
8,8,5,150000
8,7,7,151000
8,6,5,151000
8,4,7,151000
8,8,7,151000
8,4,6,151000
8,7,10,152000
8,6,6,152000
8,8,8,152000
8,6,6,152000
8,6,9,152000
8,6,8,152000
8,7,7,153000
8,8,8,153000
8,4,7,153000
8,4,6,153000
8,3,8,153000
8,7,10,153000
8,7,8,153000
8,6,6,153000
8,7,7,153000
8,10,4,153000
8,1,9,154000
8,7,6,154000
8,7,6,154000
8,4,8,154000
8,7,5,154000
8,9,8,155000
8,8,8,155000
8,9,6,155000
8,9,7,155000
8,10,7,155000
8,10,5,155000
8,10,6,155000
8,9,8,155000
8,6,9,155000
8,9,6,156000
8,7,8,156000
8,3,9,156000
8,6,9,156000
8,9,10,157000
8,6,9,157000
8,9,8,157000
8,7,8,157000
8,7,7,157000
8,10,6,157000
8,8,8,157000
8,4,9,157000
8,9,7,157000
8,5,5,157000
8,6,6,157000
8,10,6,158000
8,9,7,158000
8,10,5,158000
8,10,6,158000
8,7,8,158000
8,8,7,158000
8,7,8,158000
8,10,8,158000
8,9,3,158000
8,5,8,159000
8,9,9,159000
8,6,6,159000
8,9,7,159000
8,10,9,159000
8,6,9,159000
8,8,7,159000
8,5,9,159000
8,8,5,160000
8,6,7,160000
8,6,8,160000
8,9,9,160000
8,10,6,160000
8,9,6,160000
8,5,8,161000
8,8,8,161000
8,8,8,161000
8,8,8,161000
8,10,5,161000
8,9,6,162000
8,5,10,162000
8,8,10,162000
8,8,6,162000
8,8,9,162000
8,10,4,162000
8,6,9,162000
8,9,8,162000
8,10,6,162000
8,7,6,162000
8,5,10,162000
8,9,9,162000
8,8,8,163000
8,8,9,163000
8,9,7,163000
8,7,9,163000
8,5,9,163000
8,10,6,163000
8,9,7,163000
8,6,8,163000
8,10,8,163000
8,10,7,163000
8,8,5,164000
8,8,9,164000
8,7,10,164000
8,10,5,164000
8,8,5,164000
8,7,8,164000
8,9,5,164000
8,9,7,164000
8,6,8,164000
8,6,7,164000
8,8,9,164000
8,10,8,164000
8,6,9,165000
8,9,7,165000
8,5,8,165000
8,10,7,165000
8,9,9,165000
8,6,8,165000
8,9,7,165000
8,7,9,165000
8,6,7,166000
8,8,7,166000
8,5,6,166000
8,9,7,166000
8,7,9,167000
8,10,10,167000
8,8,6,167000
8,6,10,167000
8,2,10,167000
8,8,8,167000
8,3,10,168000
8,10,7,168000
8,10,5,168000
8,7,6,168000
8,10,9,168000
8,8,9,169000
8,9,8,169000
8,9,8,169000
8,7,8,169000
8,9,7,169000
8,8,10,169000
8,9,5,169000
8,8,7,169000
8,9,9,169000
8,6,8,170000
8,8,8,170000
8,9,9,170000
8,6,10,170000
8,10,8,170000
8,8,9,170000
8,10,8,170000
8,10,10,170000
8,9,8,170000
8,8,9,171000
8,9,7,171000
8,10,8,171000
8,6,9,171000
8,8,7,171000
8,9,6,171000
8,7,10,171000
8,8,4,172000
8,9,5,172000
8,7,7,172000
8,8,9,172000
8,6,8,172000
8,9,7,173000
8,5,10,173000
8,8,10,173000
8,10,7,173000
8,9,9,174000
8,7,9,174000
8,7,8,174000
8,10,8,174000
8,10,7,174000
8,8,9,174000
8,8,8,174000
8,7,10,175000
8,9,6,175000
8,9,6,175000
8,8,10,175000
8,8,7,175000
8,9,10,175000
8,6,7,175000
8,10,8,175000
8,8,10,175000
8,9,7,176000
8,9,5,176000
8,9,7,176000
8,7,10,176000
8,10,6,176000
8,7,9,177000
8,9,9,177000
8,9,9,177000
8,8,8,177000
8,8,10,177000
8,10,6,178000
8,8,10,178000
8,9,7,178000
8,9,10,178000
8,6,8,178000
8,10,8,179000
8,7,8,179000
8,6,9,179000
8,9,6,179000
8,8,6,180000
8,8,10,181000
8,8,10,181000
8,9,7,181000
8,9,10,181000
8,6,9,181000
8,10,10,181000
8,6,10,181000
8,9,10,181000
8,10,10,182000
8,6,10,182000
8,8,7,183000
8,8,10,183000
8,10,9,183000
8,10,8,183000
8,8,7,183000
8,10,8,183000
8,9,10,183000
8,8,10,183000
8,7,10,183000
8,6,9,184000
8,8,6,184000
8,10,7,185000
8,6,10,185000
8,7,8,185000
8,8,10,186000
8,7,10,186000
8,7,10,186000
8,10,8,187000
8,4,8,187000
8,9,9,188000
8,6,10,189000
8,7,10,190000
8,10,8,190000
8,7,10,191000
8,10,10,192000
8,10,8,192000
8,8,7,193000
8,9,10,195000
8,10,8,196000
8,9,10,196000
8,10,10,197000
8,9,8,200000
8,10,9,202000
8,5,9,208000
8,10,10,218000
9,4,1,82000
9,2,1,92000
9,3,4,94000
9,2,4,107000
9,3,4,108000
9,3,3,108000
9,3,5,109000
9,5,1,109000
9,4,3,109000
9,5,1,110000
9,6,4,113000
9,3,8,114000
9,3,6,114000
9,3,5,115000
9,3,6,115000
9,5,6,115000
9,8,1,115000
9,8,3,115000
9,3,5,116000
9,6,3,117000
9,5,1,119000
9,5,5,119000
9,4,4,120000
9,3,4,120000
9,4,6,120000
9,5,6,120000
9,8,1,121000
9,7,2,121000
9,7,2,122000
9,9,1,122000
9,6,5,122000
9,4,7,122000
9,5,2,123000
9,1,4,123000
9,4,4,123000
9,3,7,124000
9,4,6,124000
9,4,5,124000
9,1,6,124000
9,6,2,125000
9,4,7,125000
9,5,3,125000
9,4,10,125000
9,3,10,125000
9,9,2,125000
9,6,5,125000
9,6,4,126000
9,2,8,126000
9,4,4,126000
9,4,3,126000
9,7,5,127000
9,6,7,127000
9,9,3,127000
9,2,7,127000
9,3,7,127000
9,4,5,128000
9,1,8,128000
9,4,5,129000
9,9,3,129000
9,4,3,129000
9,5,5,129000
9,8,1,129000
9,6,4,129000
9,7,4,130000
9,5,3,130000
9,2,6,130000
9,7,4,131000
9,7,5,131000
9,7,6,131000
9,5,5,131000
9,8,3,132000
9,7,4,132000
9,5,1,132000
9,9,9,133000
9,7,1,134000
9,6,3,134000
9,7,6,134000
9,4,8,134000
9,9,3,134000
9,7,5,135000
9,6,7,136000
9,9,3,136000
9,7,6,136000
9,8,3,136000
9,9,6,137000
9,2,9,137000
9,5,5,137000
9,3,5,137000
9,5,7,137000
9,10,3,137000
9,6,7,137000
9,7,8,137000
9,9,1,137000
9,5,5,138000
9,7,4,138000
9,7,8,138000
9,3,6,138000
9,10,5,138000
9,5,8,139000
9,5,6,139000
9,7,8,140000
9,8,3,140000
9,3,10,140000
9,6,5,140000
9,5,6,140000
9,10,6,140000
9,7,6,140000
9,2,7,141000
9,10,4,141000
9,1,10,141000
9,5,4,141000
9,5,7,142000
9,5,7,142000
9,8,4,142000
9,4,9,142000
9,9,4,142000
9,9,2,142000
9,6,6,142000
9,6,10,142000
9,6,5,142000
9,7,4,143000
9,5,3,143000
9,9,4,143000
9,10,6,143000
9,9,5,143000
9,9,4,143000
9,5,7,143000
9,7,4,144000
9,8,5,144000
9,5,7,144000
9,6,8,144000
9,9,5,144000
9,4,6,144000
9,4,6,144000
9,7,4,145000
9,7,7,145000
9,8,5,145000
9,8,6,146000
9,6,7,146000
9,8,5,146000
9,9,3,146000
9,8,5,146000
9,8,8,146000
9,10,5,146000
9,5,7,147000
9,9,4,147000
9,3,7,147000
9,6,5,147000
9,7,5,147000
9,6,10,147000
9,3,9,148000
9,8,4,148000
9,10,3,148000
9,8,5,148000
9,5,5,149000
9,9,1,149000
9,6,8,149000
9,2,9,149000
9,3,8,149000
9,10,2,149000
9,9,7,149000
9,3,8,149000
9,7,3,150000
9,7,4,150000
9,10,3,150000
9,8,5,150000
9,8,6,150000
9,8,5,150000
9,8,8,150000
9,8,6,151000
9,4,8,151000
9,4,8,151000
9,7,8,151000
9,3,6,151000
9,8,1,151000
9,10,4,151000
9,7,9,151000
9,8,2,151000
9,3,9,151000
9,7,8,151000
9,3,9,151000
9,8,5,152000
9,6,6,152000
9,2,8,152000
9,5,8,152000
9,5,10,152000
9,4,7,152000
9,4,7,152000
9,1,8,152000
9,7,6,152000
9,10,6,153000
9,5,4,153000
9,3,9,153000
9,6,6,153000
9,7,5,153000
9,10,4,154000
9,7,8,154000
9,4,7,154000
9,10,8,154000
9,9,6,154000
9,5,4,154000
9,8,7,155000
9,7,4,155000
9,6,6,155000
9,9,8,155000
9,8,6,155000
9,9,4,155000
9,4,9,155000
9,6,9,156000
9,8,6,156000
9,6,8,156000
9,9,7,156000
9,8,5,156000
9,3,9,156000
9,8,5,156000
9,8,4,156000
9,8,8,156000
9,9,5,157000
9,5,6,157000
9,9,8,157000
9,8,3,157000
9,9,5,157000
9,7,9,157000
9,4,8,157000
9,4,8,157000
9,8,7,157000
9,4,10,157000
9,9,5,158000
9,9,7,158000
9,9,9,158000
9,9,7,158000
9,10,6,158000
9,5,7,159000
9,4,7,159000
9,8,7,159000
9,9,7,159000
9,9,7,159000
9,7,9,159000
9,10,8,159000
9,3,9,159000
9,4,7,159000
9,8,9,159000
9,3,8,160000
9,7,7,160000
9,10,6,160000
9,7,7,160000
9,5,10,160000
9,9,6,160000
9,6,7,160000
9,5,8,161000
9,10,4,161000
9,7,6,161000
9,8,10,161000
9,9,5,161000
9,5,7,162000
9,9,8,162000
9,8,5,162000
9,5,10,162000
9,1,7,162000
9,4,10,162000
9,10,4,162000
9,9,6,162000
9,9,5,162000
9,9,8,162000
9,4,6,162000
9,8,9,162000
9,6,8,162000
9,9,4,162000
9,8,5,163000
9,8,9,163000
9,7,4,163000
9,8,8,163000
9,8,2,163000
9,10,8,163000
9,5,9,163000
9,7,6,163000
9,8,8,163000
9,5,8,163000
9,8,2,164000
9,9,8,164000
9,10,6,164000
9,5,8,164000
9,6,8,165000
9,9,8,165000
9,7,8,165000
9,6,8,165000
9,6,6,165000
9,10,7,165000
9,8,10,165000
9,6,7,165000
9,4,10,165000
9,4,6,166000
9,9,9,166000
9,6,8,166000
9,9,5,166000
9,9,5,166000
9,9,6,166000
9,7,7,167000
9,10,5,167000
9,7,7,167000
9,10,4,167000
9,7,6,167000
9,8,5,167000
9,9,8,167000
9,7,4,167000
9,6,8,167000
9,9,8,168000
9,6,7,168000
9,8,6,168000
9,8,6,168000
9,9,5,168000
9,8,4,169000
9,5,8,169000
9,9,7,169000
9,10,4,169000
9,9,7,169000
9,6,9,169000
9,8,8,169000
9,8,7,169000
9,8,7,169000
9,8,8,169000
9,5,8,169000
9,9,8,169000
9,8,10,169000
9,8,9,169000
9,9,5,170000
9,7,8,170000
9,6,9,170000
9,7,9,170000
9,6,8,170000
9,10,7,170000
9,8,9,171000
9,6,7,171000
9,9,4,171000
9,10,6,171000
9,9,8,171000
9,7,8,171000
9,7,8,171000
9,9,6,172000
9,10,7,172000
9,6,8,172000
9,10,7,172000
9,10,8,173000
9,8,9,173000
9,8,10,173000
9,8,10,173000
9,8,8,173000
9,5,9,173000
9,8,9,173000
9,10,6,173000
9,10,8,173000
9,9,8,173000
9,7,9,173000
9,4,8,173000
9,6,8,174000
9,5,9,174000
9,8,8,174000
9,10,8,174000
9,9,9,174000
9,7,4,174000
9,8,9,174000
9,4,9,175000
9,7,8,175000
9,8,10,175000
9,10,6,175000
9,6,7,175000
9,8,9,175000
9,8,8,175000
9,10,5,175000
9,9,8,176000
9,9,8,176000
9,7,5,176000
9,8,8,176000
9,10,9,176000
9,7,6,176000
9,10,4,176000
9,8,6,177000
9,6,9,177000
9,7,9,177000
9,8,8,177000
9,9,8,177000
9,8,8,177000
9,8,7,177000
9,9,10,177000
9,8,9,177000
9,9,7,177000
9,4,9,177000
9,9,5,178000
9,9,8,178000
9,10,4,178000
9,8,4,178000
9,9,8,178000
9,4,9,178000
9,10,8,178000
9,8,7,178000
9,8,9,178000
9,8,10,179000
9,8,6,179000
9,10,5,179000
9,9,6,179000
9,4,8,179000
9,10,6,179000
9,5,10,179000
9,3,9,179000
9,7,8,180000
9,6,9,180000
9,10,9,181000
9,9,8,181000
9,9,10,181000
9,9,8,181000
9,7,8,181000
9,8,8,181000
9,2,10,181000
9,10,9,181000
9,6,10,182000
9,8,10,182000
9,7,7,182000
9,9,8,182000
9,2,9,182000
9,10,8,182000
9,5,10,183000
9,9,7,183000
9,4,8,183000
9,6,10,183000
9,5,10,183000
9,9,4,184000
9,7,9,184000
9,8,9,185000
9,7,7,185000
9,9,6,185000
9,3,10,185000
9,8,8,185000
9,3,9,185000
9,8,10,185000
9,10,8,186000
9,7,9,186000
9,8,9,187000
9,7,10,187000
9,4,10,187000
9,6,7,187000
9,6,7,187000
9,10,9,188000
9,9,6,188000
9,7,10,188000
9,7,8,188000
9,4,9,188000
9,6,9,189000
9,7,10,189000
9,7,10,189000
9,8,10,189000
9,10,9,190000
9,10,7,190000
9,7,9,190000
9,10,10,190000
9,9,9,190000
9,10,6,190000
9,10,10,190000
9,10,5,191000
9,9,7,191000
9,8,10,191000
9,8,10,191000
9,9,9,192000
9,10,8,192000
9,9,8,192000
9,10,9,192000
9,8,9,192000
9,10,7,192000
9,7,7,193000
9,7,8,194000
9,10,10,194000
9,7,8,194000
9,6,9,195000
9,8,9,195000
9,9,7,195000
9,9,8,195000
9,8,9,195000
9,7,10,196000
9,10,10,196000
9,10,10,196000
9,8,9,196000
9,9,8,197000
9,8,8,197000
9,8,7,198000
9,9,10,198000
9,9,7,198000
9,8,8,198000
9,9,9,199000
9,9,9,200000
9,10,5,202000
9,8,9,202000
9,10,9,203000
9,9,10,204000
9,10,10,206000
9,10,10,206000
9,10,8,208000
9,10,9,208000
9,8,7,210000
9,7,9,214000
9,9,10,215000
9,10,10,225000
10,2,2,115000
10,5,5,115000
10,3,1,118000
10,3,5,120000
10,3,6,120000
10,4,1,121000
10,1,4,122000
10,8,3,122000
10,3,5,122000
10,5,3,122000
10,5,4,125000
10,6,1,125000
10,5,2,126000
10,8,1,127000
10,9,2,127000
10,1,8,127000
10,1,5,127000
10,4,2,129000
10,8,5,130000
10,1,4,130000
10,2,4,131000
10,4,5,131000
10,8,1,131000
10,7,5,132000
10,2,7,133000
10,1,6,134000
10,4,4,134000
10,4,6,134000
10,6,7,135000
10,5,9,136000
10,5,1,137000
10,1,9,137000
10,1,6,137000
10,5,3,139000
10,6,8,139000
10,8,4,139000
10,7,4,140000
10,5,7,140000
10,2,7,141000
10,6,5,142000
10,6,5,142000
10,5,6,142000
10,5,7,144000
10,3,7,144000
10,10,2,144000
10,7,3,144000
10,8,8,144000
10,3,8,145000
10,3,5,145000
10,4,8,146000
10,4,8,146000
10,6,7,146000
10,8,3,146000
10,9,2,146000
10,5,9,147000
10,10,3,147000
10,7,4,147000
10,7,2,147000
10,10,6,147000
10,9,6,147000
10,4,10,148000
10,9,1,148000
10,4,8,149000
10,6,5,149000
10,3,5,150000
10,8,7,150000
10,3,4,150000
10,4,7,150000
10,5,3,150000
10,8,5,150000
10,9,4,150000
10,7,9,152000
10,8,7,152000
10,5,4,152000
10,6,4,152000
10,7,8,152000
10,4,10,152000
10,3,8,152000
10,7,5,152000
10,10,1,152000
10,8,7,153000
10,6,7,153000
10,9,2,153000
10,5,8,153000
10,8,6,153000
10,7,7,153000
10,4,5,153000
10,1,8,154000
10,10,3,154000
10,6,9,154000
10,5,4,154000
10,6,4,155000
10,3,7,156000
10,9,5,156000
10,8,4,156000
10,6,5,157000
10,6,5,157000
10,8,7,157000
10,8,3,157000
10,6,8,157000
10,8,7,158000
10,3,7,158000
10,8,5,158000
10,8,3,158000
10,8,8,158000
10,5,10,158000
10,4,10,159000
10,4,4,159000
10,10,5,159000
10,5,7,159000
10,5,5,159000
10,7,4,159000
10,8,2,159000
10,6,6,160000
10,10,5,160000
10,5,6,160000
10,4,9,160000
10,7,6,160000
10,1,8,160000
10,9,5,161000
10,5,7,161000
10,1,8,161000
10,7,4,161000
10,9,2,161000
10,4,7,162000
10,8,5,162000
10,6,6,162000
10,6,8,163000
10,7,6,163000
10,7,5,163000
10,9,7,163000
10,10,7,163000
10,8,7,163000
10,7,5,164000
10,7,5,164000
10,4,7,164000
10,5,9,164000
10,5,6,164000
10,4,9,165000
10,6,4,165000
10,5,10,165000
10,7,4,165000
10,9,6,165000
10,6,8,166000
10,4,10,166000
10,10,6,166000
10,5,8,166000
10,8,4,166000
10,6,9,166000
10,10,3,166000
10,5,6,166000
10,9,6,167000
10,7,7,167000
10,6,8,167000
10,5,4,167000
10,7,5,167000
10,4,8,167000
10,8,7,168000
10,4,8,168000
10,4,8,168000
10,3,9,168000
10,6,9,168000
10,5,6,169000
10,10,5,169000
10,5,10,169000
10,10,6,169000
10,5,8,169000
10,4,8,169000
10,9,7,169000
10,4,9,169000
10,8,5,170000
10,9,6,170000
10,10,5,170000
10,4,7,170000
10,8,7,170000
10,8,6,170000
10,5,9,171000
10,2,9,171000
10,6,6,171000
10,8,6,171000
10,8,4,171000
10,10,7,171000
10,7,8,171000
10,9,7,171000
10,3,5,171000
10,6,4,172000
10,8,6,172000
10,5,6,172000
10,6,5,172000
10,6,9,172000
10,9,9,172000
10,3,8,172000
10,6,8,172000
10,10,7,173000
10,8,4,173000
10,9,8,173000
10,9,7,173000
10,7,4,173000
10,7,6,173000
10,9,6,173000
10,9,6,173000
10,10,6,174000
10,6,9,174000
10,4,9,174000
10,4,6,174000
10,6,6,175000
10,4,7,175000
10,7,10,176000
10,7,4,176000
10,8,6,176000
10,8,10,176000
10,7,9,176000
10,9,10,177000
10,7,9,177000
10,8,7,177000
10,8,9,177000
10,4,8,177000
10,5,7,177000
10,10,8,177000
10,7,8,177000
10,6,10,177000
10,8,5,177000
10,8,6,177000
10,7,9,178000
10,6,7,178000
10,9,4,178000
10,9,6,178000
10,5,5,178000
10,7,9,178000
10,5,10,178000
10,3,10,178000
10,7,7,178000
10,9,6,178000
10,8,4,178000
10,9,6,179000
10,9,7,179000
10,6,7,179000
10,9,2,179000
10,8,6,180000
10,3,8,180000
10,9,7,180000
10,8,6,180000
10,8,10,180000
10,8,7,180000
10,7,6,180000
10,6,9,180000
10,5,8,181000
10,7,7,181000
10,10,8,181000
10,4,9,181000
10,9,6,181000
10,4,6,181000
10,7,8,182000
10,8,8,182000
10,5,7,182000
10,8,7,182000
10,5,7,183000
10,6,9,183000
10,9,7,183000
10,3,9,183000
10,8,6,183000
10,6,7,184000
10,8,8,184000
10,8,9,184000
10,7,9,185000
10,8,8,185000
10,10,6,185000
10,9,5,185000
10,5,9,185000
10,9,6,185000
10,9,8,186000
10,10,5,186000
10,4,8,186000
10,6,9,186000
10,6,10,186000
10,7,9,186000
10,10,8,186000
10,6,9,186000
10,4,10,186000
10,10,7,187000
10,7,10,187000
10,9,10,187000
10,4,8,187000
10,4,10,187000
10,9,10,187000
10,8,7,188000
10,5,10,188000
10,8,9,188000
10,9,9,188000
10,7,10,188000
10,10,10,188000
10,8,8,189000
10,9,3,189000
10,8,6,189000
